Año;Área;Régimen afiliación;Grupo de edad de la madre;Tipo de parto;# Nacimientos
2005;Fontibón;OTRO;15 A 19 AÑOS;2.CESAREA;1
2005;Kennedy;OTRO;15 A 19 AÑOS;2.CESAREA;1
2005;Suba;OTRO;15 A 19 AÑOS;2.CESAREA;1
2005;Usme;OTRO;15 A 19 AÑOS;2.CESAREA;2
2005;Barrios Unidos;PARTICULAR;15 A 19 AÑOS;2.CESAREA;1
2005;Bogotá;PARTICULAR;15 A 19 AÑOS;2.CESAREA;31
2005;Bosa;PARTICULAR;15 A 19 AÑOS;2.CESAREA;3
2005;Ciudad Bolívar;PARTICULAR;15 A 19 AÑOS;2.CESAREA;2
2005;Engativá;PARTICULAR;15 A 19 AÑOS;2.CESAREA;2
2005;Fontibón;PARTICULAR;15 A 19 AÑOS;2.CESAREA;1
2005;Kennedy;PARTICULAR;15 A 19 AÑOS;2.CESAREA;6
2005;Localidad Desconocida;PARTICULAR;15 A 19 AÑOS;2.CESAREA;3
2005;Puente Aranda;PARTICULAR;15 A 19 AÑOS;2.CESAREA;3
2005;Rafael Uribe Uribe;PARTICULAR;15 A 19 AÑOS;2.CESAREA;1
2005;San Cristóbal;PARTICULAR;15 A 19 AÑOS;2.CESAREA;1
2005;Santa Fe;PARTICULAR;15 A 19 AÑOS;2.CESAREA;2
2005;Suba;PARTICULAR;15 A 19 AÑOS;2.CESAREA;3
2005;Usaquén;PARTICULAR;15 A 19 AÑOS;2.CESAREA;3
2005;Antonio Nariño;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;1
2005;Bogotá;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;120
2005;Bosa;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;6
2005;Chapinero;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;1
2005;Ciudad Bolívar;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;19
2005;Engativá;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;13
2005;Fontibón;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;4
2005;Kennedy;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;19
2005;Localidad Desconocida;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;3
2005;Los Mártires;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;1
2005;Puente Aranda;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;4
2005;Rafael Uribe Uribe;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;8
2005;San Cristóbal;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;9
2005;Santa Fe;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;2
2005;Suba;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;17
2005;Teusaquillo;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;1
2005;Tunjuelito;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;4
2005;Usaquén;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;3
2005;Usme;SIN INFORMACION;15 A 19 AÑOS;2.CESAREA;5
2005;Antonio Nariño;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;8
2005;Barrios Unidos;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;8
2005;Bogotá;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;1.671
2005;Bosa;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;148
2005;Chapinero;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;8
2005;Ciudad Bolívar;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;301
2005;Engativá;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;71
2005;Fontibón;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;30
2005;Kennedy;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;212
2005;Localidad Desconocida;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;52
2005;Los Mártires;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;20
2005;Puente Aranda;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;28
2005;Rafael Uribe Uribe;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;148
2005;San Cristóbal;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;173
2005;Santa Fe;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;50
2005;Suba;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;104
2005;Sumapaz;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;1
2005;Teusaquillo;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;2
2005;Tunjuelito;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;76
2005;Usaquén;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;41
2005;Usme;SUBSIDIADO;15 A 19 AÑOS;2.CESAREA;190
2005;Antonio Nariño;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Barrios Unidos;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;5
2005;Bogotá;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;541
2005;Bosa;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;44
2005;Chapinero;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;6
2005;Ciudad Bolívar;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;37
2005;Engativá;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;78
2005;Fontibón;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;28
2005;Kennedy;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;65
2005;Localidad Desconocida;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;13
2005;Los Mártires;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;7
2005;Puente Aranda;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;26
2005;Rafael Uribe Uribe;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;41
2005;San Cristóbal;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;42
2005;Santa Fe;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;7
2005;Suba;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;70
2005;Teusaquillo;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;5
2005;Tunjuelito;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;19
2005;Usaquén;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;15
2005;Usme;CONTRIBUTIVO;15 A 19 AÑOS;3.INSTRUMENTADO;30
2005;Antonio Nariño;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Barrios Unidos;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Bogotá;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;138
2005;Bosa;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;8
2005;Chapinero;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Ciudad Bolívar;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;16
2005;Engativá;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;6
2005;Fontibón;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Kennedy;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;25
2005;Localidad Desconocida;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Los Mártires;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Puente Aranda;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Rafael Uribe Uribe;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;15
2005;San Cristóbal;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;22
2005;Santa Fe;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;5
2005;Suba;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;7
2005;Teusaquillo;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Tunjuelito;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;5
2005;Usaquén;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;4
2005;Usme;NO ASEGURADO;15 A 19 AÑOS;3.INSTRUMENTADO;9
2005;Bogotá;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;9
2005;Ciudad Bolívar;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Engativá;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Fontibón;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Kennedy;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Los Mártires;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;San Cristóbal;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Suba;PARTICULAR;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Bogotá;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;22
2005;Bosa;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Ciudad Bolívar;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;4
2005;Engativá;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Kennedy;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;7
2005;Localidad Desconocida;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Puente Aranda;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Rafael Uribe Uribe;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;1
2005;Suba;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Usaquén;SIN INFORMACION;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Antonio Nariño;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;4
2005;Bogotá;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;279
2005;Bosa;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;25
2005;Chapinero;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;3
2005;Ciudad Bolívar;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;40
2005;Engativá;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;9
2005;Fontibón;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;5
2005;Kennedy;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;47
2005;Localidad Desconocida;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;9
2005;Los Mártires;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Puente Aranda;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;2
2005;Rafael Uribe Uribe;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;31
2005;San Cristóbal;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;33
2005;Santa Fe;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;16
2005;Suba;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;14
2005;Tunjuelito;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;10
2005;Usaquén;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;6
2005;Usme;SUBSIDIADO;15 A 19 AÑOS;3.INSTRUMENTADO;23
2005;Bogotá;NO ASEGURADO;15 A 19 AÑOS;4.IGNORADO;2
2005;Ciudad Bolívar;NO ASEGURADO;15 A 19 AÑOS;4.IGNORADO;1
2005;Kennedy;NO ASEGURADO;15 A 19 AÑOS;4.IGNORADO;1
2005;Bogotá;SIN INFORMACION;15 A 19 AÑOS;4.IGNORADO;1
2005;Engativá;SIN INFORMACION;15 A 19 AÑOS;4.IGNORADO;1
2005;Bogotá;SUBSIDIADO;15 A 19 AÑOS;4.IGNORADO;3
2005;Kennedy;SUBSIDIADO;15 A 19 AÑOS;4.IGNORADO;2
2005;Santa Fe;SUBSIDIADO;15 A 19 AÑOS;4.IGNORADO;1
2005;Barrios Unidos;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Bogotá;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;43
2005;Bosa;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;4
2005;Ciudad Bolívar;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;5
2005;Engativá;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;11
2005;Kennedy;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;5
2005;Localidad Desconocida;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Puente Aranda;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Rafael Uribe Uribe;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;2
2005;San Cristóbal;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;4
2005;Suba;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;4
2005;Tunjuelito;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;3
2005;Usaquén;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Usme;CONTRIBUTIVO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Bogotá;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;13
2005;Bosa;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Ciudad Bolívar;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;3
2005;Engativá;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Fontibón;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Rafael Uribe Uribe;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;2
2005;San Cristóbal;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Suba;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;2
2005;Tunjuelito;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Usme;NO ASEGURADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Bogotá;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;10
2005;Bosa;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;1
2005;Chapinero;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;1
2005;Engativá;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;2
2005;Los Mártires;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;1
2005;Suba;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;2
2005;Usaquén;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;2
2005;Usme;SIN INFORMACION;15 A 19 AÑOS;SIN INFORMACION;1
2005;Bogotá;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;28
2005;Bosa;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;4
2005;Ciudad Bolívar;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;7
2005;Kennedy;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;3
2005;Localidad Desconocida;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Los Mártires;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;2
2005;Rafael Uribe Uribe;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;4
2005;San Cristóbal;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Santa Fe;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Suba;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;3
2005;Teusaquillo;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Usme;SUBSIDIADO;15 A 19 AÑOS;SIN INFORMACION;1
2005;Antonio Nariño;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;114
2005;Barrios Unidos;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;135
2005;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;9.629
2005;Bosa;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;781
2005;Chapinero;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;125
2005;Ciudad Bolívar;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;721
2005;Engativá;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;1.224
2005;Fontibón;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;504
2005;Kennedy;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;1.368
2005;La Candelaria;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;18
2005;Localidad Desconocida;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;201
2005;Los Mártires;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;152
2005;Puente Aranda;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;433
2005;Rafael Uribe Uribe;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;517
2005;San Cristóbal;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;594
2005;Santa Fe;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;166
2005;Suba;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;1.286
2005;Sumapaz;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Teusaquillo;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;88
2005;Tunjuelito;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;376
2005;Usaquén;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;399
2005;Usme;CONTRIBUTIVO;20 A 24 AÑOS;1.ESPONTANEO;420
2005;Antonio Nariño;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;36
2005;Barrios Unidos;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;47
2005;Bogotá;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;5.004
2005;Bosa;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;701
2005;Chapinero;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;43
2005;Ciudad Bolívar;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;535
2005;Engativá;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;474
2005;Fontibón;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;176
2005;Kennedy;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;643
2005;La Candelaria;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Localidad Desconocida;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;91
2005;Los Mártires;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;83
2005;Puente Aranda;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;143
2005;Rafael Uribe Uribe;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;397
2005;San Cristóbal;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;400
2005;Santa Fe;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;100
2005;Suba;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;505
2005;Sumapaz;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;6
2005;Teusaquillo;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;31
2005;Tunjuelito;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;135
2005;Usaquén;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;200
2005;Usme;NO ASEGURADO;20 A 24 AÑOS;1.ESPONTANEO;251
2005;Bogotá;OTRO;20 A 24 AÑOS;1.ESPONTANEO;24
2005;Bosa;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Chapinero;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Ciudad Bolívar;OTRO;20 A 24 AÑOS;1.ESPONTANEO;4
2005;Engativá;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Fontibón;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Kennedy;OTRO;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Localidad Desconocida;OTRO;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Rafael Uribe Uribe;OTRO;20 A 24 AÑOS;1.ESPONTANEO;2
2005;San Cristóbal;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Santa Fe;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Suba;OTRO;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Teusaquillo;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Tunjuelito;OTRO;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Usaquén;OTRO;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Antonio Nariño;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Barrios Unidos;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Bogotá;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;84
2005;Bosa;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;6
2005;Chapinero;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Ciudad Bolívar;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;9
2005;Engativá;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;11
2005;Fontibón;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;5
2005;Kennedy;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;14
2005;Localidad Desconocida;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;5
2005;Los Mártires;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Puente Aranda;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Rafael Uribe Uribe;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;3
2005;San Cristóbal;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Santa Fe;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Suba;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Teusaquillo;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;1
2005;Tunjuelito;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Usaquén;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;5
2005;Usme;PARTICULAR;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Antonio Nariño;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Barrios Unidos;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;13
2005;Bogotá;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;622
2005;Bosa;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;60
2005;Chapinero;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;6
2005;Ciudad Bolívar;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;55
2005;Engativá;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;89
2005;Fontibón;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;28
2005;Kennedy;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;63
2005;La Candelaria;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Localidad Desconocida;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;21
2005;Los Mártires;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Puente Aranda;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;12
2005;Rafael Uribe Uribe;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;45
2005;San Cristóbal;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;38
2005;Santa Fe;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;17
2005;Suba;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;76
2005;Teusaquillo;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;2
2005;Tunjuelito;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;10
2005;Usaquén;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;35
2005;Usme;SIN INFORMACION;20 A 24 AÑOS;1.ESPONTANEO;36
2005;Antonio Nariño;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;22
2005;Barrios Unidos;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;41
2005;Bogotá;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;6.439
2005;Bosa;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;541
2005;Chapinero;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;63
2005;Ciudad Bolívar;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;1.134
2005;Engativá;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;366
2005;Fontibón;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;106
2005;Kennedy;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;676
2005;La Candelaria;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;3
2005;Localidad Desconocida;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;131
2005;Los Mártires;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;74
2005;Puente Aranda;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;93
2005;Rafael Uribe Uribe;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;541
2005;San Cristóbal;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;603
2005;Santa Fe;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;202
2005;Suba;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;667
2005;Sumapaz;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;7
2005;Teusaquillo;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;18
2005;Tunjuelito;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;276
2005;Usaquén;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;236
2005;Usme;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;639
2005;Antonio Nariño;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;51
2005;Barrios Unidos;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;60
2005;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;4.673
